Person_ID,Age,Gender,Sleep_Duration_Hours,Work_Study_Hours,Physical_Activity_Level,Screen_Time_Hours,Mental_Fatigue_Score,Burnout_Risk
315,18,Male,7.317008293200498,5.508243603889165,4,9.81279333064643,6.700828615559679,Medium
316,32,Female,7.091969196954039,10.264209564481757,3,7.180151297734419,4.944907866770492,Medium
317,19,Female,6.38757398247466,6.0384489084678385,4,6.476532944323404,-2.6034980089432658,Low
318,33,Male,8.659051371831564,7.9793190185564775,1,7.4823323512147955,2.356151905073654,Low
319,25,Female,5.460097034895384,6.960462244238246,3,5.158881341614571,8.848608770768944,Medium
320,30,Other,5.394388388322834,7.37908980344012,2,1.4554152361041952,2.339472971699312,Low
321,18,Male,7.930599806196595,10.374516179127879,3,6.618498366166981,1.9280287395309736,Low
322,33,Male,7.8321156609716835,11.542660322664332,3,3.6112416635006133,7.348430905699175,Medium
323,24,Female,7.224515334790241,5.951262507241243,5,2.745845211551494,-12.192311631856386,Low
324,22,Female,6.454457333716632,9.752152851015634,3,7.090732921096524,13.637871500814192,High
325,20,Male,7.402906555028494,7.034492740620008,3,4.802228812750765,1.077952616219417,Low
326,29,Female,8.86499635654344,7.096656179951848,4,8.069261016514224,3.8887770966781163,Medium
327,33,Female,9.81865544944907,9.481272442845428,2,3.5276480781023243,-8.125618866059316,Low
328,22,Female,,6.44419446857261,4,4.322927558715434,,
329,31,Female,6.297295856901744,9.441205201550089,4,8.375740065753483,7.216437387728676,Medium
330,22,Female,6.221872084418193,9.96022671301947,1,6.199606652494022,5.915185463345723,Medium
331,32,Male,8.751823366039618,7.634935476601963,4,1.8066798977346505,-11.771298500648887,Low
332,34,Male,4.0,11.154156204027334,5,6.144402207150278,12.625760730899982,High
333,31,Female,7.416602231678655,5.954350775876986,5,9.203096371472009,1.93523247056545,Low
334,22,Female,6.491827629897159,11.190812381223344,1,4.303556388446332,11.866753118353556,High
335,29,Male,8.765735299457168,4.612025141029735,2,6.995144241132272,-5.729522957991499,Low
336,33,Female,8.601246608005352,13.899428280839018,2,3.3765327121102375,5.273659029312679,Medium
337,33,Female,7.238608081792031,7.687595522756335,4,5.158041812576427,-4.903552479196121,Low
338,24,Male,4.904332315145844,6.1753856872247646,4,8.224588841126083,9.946277945881006,Medium
339,21,Female,6.11133262119784,8.034656182960003,4,6.048079169387433,3.295658298580973,Medium
340,18,Female,6.2427307080635135,6.407044114751143,2,8.72317465678909,7.760679849006912,Medium
341,22,Female,5.208254246655843,9.273930597709084,3,6.5632560105696545,10.644010804268564,High
342,27,Female,8.185501138231244,11.235314662940294,5,11.046849193002105,13.115510221456411,High
343,22,Male,5.055888203270713,6.513087547886645,3,1.5877165769518267,-3.931083594171626,Low
344,21,Female,9.158393010144454,9.658798478348007,3,4.957016624847588,1.2125914480917435,Low
345,19,Male,9.15538716085455,5.434529262208481,2,2.7886655167698717,-8.887607927199658,Low
346,27,Male,6.337927685768593,10.565909466457224,3,2.959377063854377,10.041292503795798,High
347,18,Female,,9.332472733855191,1,2.982040765484901,,
348,22,Male,6.713259826315491,10.65236664266064,4,5.919314555128051,9.169486820805258,Medium
349,30,Male,7.882189760434028,8.25530619471779,1,6.0657523370546675,3.948507913359421,Medium
350,21,Female,8.32961280627771,7.629686804290497,5,6.568639812487791,-1.4387593485162626,Low
351,33,Male,7.1095963905440795,10.132234872114665,4,2.6923485996386205,0.37204002479265424,Low
352,33,Male,7.362940051737275,5.883902956883163,3,4.689437952504274,0.7672973433656871,Low
353,19,Female,6.05527488327258,5.014351336532849,5,3.0892634006090796,-5.090351577793187,Low
354,34,Female,7.324056760268406,8.490076031919925,4,7.8397038906792895,-1.078600818204709,Low
355,29,Male,6.995314494708777,7.720806786282415,3,3.324331124547566,2.2382892455998826,Low
356,20,Female,5.705846613498371,9.607666663563093,1,4.965719620010296,11.067275808755417,High
357,18,Female,6.783155468788267,10.683102848627994,4,6.900766103307764,8.500675711973319,Medium
358,18,Female,6.340180978416712,9.566028158302277,3,3.9609283137560882,0.036373367884657615,Low
359,28,Female,6.068605301818329,10.52380662365349,1,7.234696112451634,8.410788586121573,Medium
360,22,Other,5.4242105508805185,9.142104666664327,5,9.490199338832872,3.620646449126572,Medium
361,29,Female,6.875003279899371,9.489191496642198,5,5.974279321813813,4.033905490880571,Medium
362,20,Female,5.863431192409587,8.266685580335459,5,7.754027286421018,0.9293521848661257,Low
363,18,Female,6.23467019323676,9.430090922030365,5,1.0,-7.280456682014469,Low
364,18,Male,8.090149130260746,8.833305657127028,2,4.427370182880374,4.207471802525628,Medium
365,25,Male,7.558539321522053,9.150353593058128,4,5.962252042322442,4.067692890718554,Medium
366,27,Female,5.625480022566496,8.166551933826323,4,2.867587303999233,-0.5595423740872079,Low
367,28,Female,7.222269281487723,10.117858400942596,2,6.019123338510229,5.553057294879138,Medium
368,29,Female,6.959336837916986,7.079094900330097,3,8.149851390147877,-3.7422422781132,Low
369,30,Male,8.842035450240154,8.463301958191787,3,1.0,-4.038883206014966,Low
370,29,Female,8.459774001046728,11.123567800415152,5,2.5273178354903814,-4.279609292348322,Low
371,31,Male,4.959501529148197,6.602556354157749,1,5.962033176910463,7.13014387463221,Medium
372,19,Male,7.833353202750321,4.176309076494738,3,6.65104932360012,-11.886670387812844,Low
373,20,Female,8.318236701948438,9.232914332595945,1,7.345200937274127,7.9598433162106295,Medium
374,34,Female,7.471231050473997,7.986091019293001,4,5.777223697219419,-2.2891914435023613,Low
375,25,Female,6.397505427566971,10.521724480743678,1,6.653781012539522,5.843986289660938,Medium
376,27,Female,9.696072698140563,8.238969840206012,4,7.758701771351703,-2.7420534138151655,Low
377,19,Male,7.5816911371124265,7.291321856873377,2,4.463854745574185,-2.6589594480322214,Low
378,26,Female,,8.348365208363573,2,3.978534784983948,,
379,24,Male,8.421774115368208,10.686137173226422,5,5.078733422662829,-0.9810477307862695,Low
380,21,Female,,9.650739254384751,3,5.998719855693533,,
381,30,Female,6.104358906231647,3.632195486903931,5,3.8543163919967047,-6.144817064344132,Low
382,28,Female,6.771074146216998,8.871534984173543,4,4.51560670881697,3.866985896043806,Medium
383,21,Female,6.533705056647736,8.97152426480281,5,6.494254426268239,3.176482235746968,Medium
384,21,Female,5.342577253220876,8.463500069598961,1,5.894376952574288,11.899524888065486,High
385,27,Female,7.580337889951643,7.278220216862822,4,5.036657192960605,-5.660228793904355,Low
386,22,Male,8.68082360235129,10.88906374901289,2,1.147326724843377,-1.3103861388882163,Low
387,26,Male,6.4420358065382635,10.988067896269722,3,5.49123001997865,5.998198767008188,Medium
388,20,Male,9.396387799069684,4.093679078348276,4,3.074990081227393,-8.772383444622148,Low
389,34,Male,4.930900656965919,6.9040810445171115,4,7.95770676301475,10.540671582439803,High
390,20,Female,8.065236258064644,8.21053869742856,1,4.728197116803731,0.8604358478893851,Low
391,33,Female,8.805824282486492,10.39701640743334,3,3.009419859443699,-5.279353425777953,Low
392,21,Male,6.555163302822727,8.569705752783532,2,5.3461418152998785,5.4408941522647005,Medium
393,34,Male,6.576732193828542,7.132812399670153,4,8.676748962730478,-1.0359762379765804,Low
394,24,Male,8.051318211013282,9.91906715461475,4,7.077039622861547,8.146840253678754,Medium
395,22,Female,7.407189331951441,8.077327828898015,1,6.049792876514835,2.141854319353828,Low
396,29,Female,4.403106387848592,8.26519828169008,5,2.184762352382859,1.1215889794448826,Low
397,34,Male,5.7879522145527424,8.445683133191848,2,9.554000249415804,8.514567342560987,Medium
398,30,Female,6.783740542343049,9.648616881676968,3,3.9459320649102425,-0.06478204438081558,Low
399,20,Female,5.15636218437792,7.882900796652425,4,7.834459782180858,9.124852514480985,Medium
400,26,Male,6.2309908202841156,9.873892985294445,4,4.686592804121463,3.4969191711652257,Medium
